0 DataClass_83 1:0.0 2:0.33333333333333337 3:0.012987012987012988 4:1.0 5:0.0017378711078928314 6:0.04341926729986431 7:0.0 8:0.0 9:0.0064516129032258064 10:0.0 11:0.01981833195706028 12:0.0004645640840344814 13:0.0 14:0.045085662759242556 15:1.0 16:0.5 17:0.0 18:0.007692307692307693 19:0.0 20:0.010638297872340425 21:0.0 22:0.01282051282051282 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
0 DataClass_83 1:0.0 2:0.33333333333333337 3:0.025974025974025976 4:1.0 5:0.002461984069514844 6:0.04341926729986431 7:0.0 8:0.0 9:0.0064516129032258064 10:0.0 11:0.01981833195706028 12:0.0004645640840344814 13:0.0 14:0.04598737601442741 15:1.0 16:0.5 17:0.0 18:0.007692307692307693 19:0.0 20:0.015957446808510637 21:0.0 22:0.02564102564102564 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
0 DataClass_83 1:0.0 2:0.16666666666666666 3:0.0 4:0.0 5:0.0002896451846488052 6:0.013568521031207597 7:0.025 8:0.0 9:0.0 10:0.0 11:0.04706853839801817 12:0.0004645640840344814 13:0.0 14:0.024346257889990983 15:1.0 16:1.0 17:1.0 18:0.0 19:1.0 20:0.010638297872340425 21:0.0 22:0.0 23:0.0 24:0.0 25:0.0 26:1.0 27:1.0 28:0.0 29:0.0 30:0.0
3 DataClass_83 1:0.31927710843373497 2:0.0 3:0.3246753246753247 4:0.723214286 5:0.19811730629978275 6:0.0 7:0.0 8:0.0 9:0.025806451612903226 10:0.02631578947368421 11:0.027525461051472612 12:0.0 13:0.005263157894736842 14:0.0775473399458972 15:1.0 16:1.0 17:0.0 18:0.03076923076923077 19:0.0 20:0.12234042553191489 21:0.013157894736842105 22:0.3205128205128205 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
1 DataClass_83 1:0.0 2:0.0 3:0.0 4:0.8 5:0.01506154960173787 6:0.0 7:0.025 8:0.0449438202247191 9:0.025806451612903226 10:0.10526315789473684 11:0.02917698871456097 12:0.017550198730191504 13:0.0026315789473684214 14:0.009017132551848512 15:0.418181818 16:0.636363636 17:0.0 18:0.03076923076923077 19:1.0 20:0.06382978723404255 21:0.0 22:0.0 23:0.0 24:0.0 25:0.0 26:1.0 27:1.0 28:0.0 29:0.0 30:0.0
0 DataClass_83 1:0.006024096385542169 2:0.8333333333333334 3:0.025974025974025976 4:0.166666667 5:0.006517016654598117 6:0.059701492537313425 7:0.025 8:0.011235955056179775 9:0.0064516129032258064 10:0.0 11:0.04376548307184146 12:0.02761575388427193 13:0.0026315789473684214 14:0.016230838593327322 15:1.0 16:0.75 17:0.0 18:0.007692307692307693 19:0.0 20:0.03723404255319149 21:0.013157894736842105 22:0.0 23:0.0 24:0.0 25:1.0 26:0.0 27:0.0 28:0.0 29:0.0 30:1.0
0 DataClass_83 1:0.0 2:0.33333333333333337 3:0.0 4:0.0 5:0.000724112961622013 6:0.020352781546811395 7:0.0 8:0.0 9:0.0 10:0.02631578947368421 11:0.011285439031103772 12:0.024157332369793016 13:0.005263157894736842 14:0.0009017132551848512 15:1.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.010638297872340425 21:0.0 22:0.0 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
2 DataClass_83 1:0.11746987951807229 2:0.16666666666666666 3:0.14285714285714288 4:0.894957983 5:0.16929761042722663 6:0.027137042062415195 7:0.0 8:0.0 9:0.09032258064516129 10:0.02631578947368421 11:0.10982658959537572 12:0.029061064367934753 13:0.013157894736842105 14:0.06311992786293957 15:0.461538462 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 21:0.11842105263157894 22:0.0641025641025641 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
1 DataClass_83 1:0.009036144578313254 2:0.9999999999999999 3:0.09090909090909091 4:0.89375 5:0.08225923244026068 6:0.0 7:0.0 8:0.0 9:0.06451612903225806 10:0.02631578947368421 11:0.04541701073492981 12:0.02364115005419914 13:0.013157894736842105 14:0.034265103697024346 15:0.363636364 16:0.0 17:0.0 18:0.07692307692307693 19:0.0 20:0.09042553191489361 21:0.13157894736842105 22:0.05128205128205128 23:0.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:0.0 30:1.0
2 DataClass_83 1:0.042168674698795185 2:0.0 3:0.2207792207792208 4:0.959935897 5:0.17958001448225921 6:0.0 7:0.0 8:0.011235955056179775 9:0.1032258064516129 10:0.02631578947368421 11:0.04238921001926782 12:0.02364115005419914 13:0.013157894736842105 14:0.08385933273219115 15:0.23968254 16:0.921052632 17:0.0 18:0.0 19:0.0 20:0.010638297872340425 21:0.18421052631578946 22:0.05128205128205128 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
2 DataClass_83 1:0.0 2:0.0 3:0.0 4:0.9 5:0.011585807385952208 6:0.0 7:0.0 8:0.0898876404494382 9:0.025806451612903226 10:0.05263157894736842 11:0.04238921001926782 12:0.02364115005419914 13:0.013157894736842105 14:0.009017132551848512 15:0.142857143 16:0.272727273 17:0.0 18:0.03076923076923077 19:0.0 20:0.05851063829787234 21:0.05263157894736842 22:0.0 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
0 DataClass_83 1:0.0 2:0.16666666666666666 3:0.012987012987012988 4:1.0 5:0.037653874004344674 6:0.0 7:0.0 8:0.07865168539325842 9:0.08387096774193549 10:0.10526315789473684 11:0.020368841178089733 12:0.04924379290765499 13:0.01842105263157895 14:0.013525698827772768 15:0.032967033 16:0.0 17:0.0 18:0.06153846153846154 19:0.0 20:0.0797872340425532 21:0.0 22:0.0 23:0.0851063829787234 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:0.0 30:1.0
0 DataClass_83 1:0.009036144578313254 2:0.0 3:0.03896103896103896 4:1.0 5:0.018537291817523532 6:0.0 7:0.025 8:0.02247191011235955 9:0.01935483870967742 10:0.02631578947368421 11:0.009358656757500689 12:0.06349042481804573 13:0.04473684210526315 14:0.009918845807033363 15:0.0 16:0.75 17:0.0 18:0.023076923076923078 19:0.0 20:0.047872340425531915 21:0.039473684210526314 22:0.01282051282051282 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
2 DataClass_83 1:0.024096385542168676 2:0.0 3:0.5844155844155845 4:0.980917308 5:0.22056480811006515 6:0.0 7:0.0 8:0.21348314606741572 9:0.1870967741935484 10:0.0 11:0.0484448114505918 12:0.09668094771073144 13:0.05263157894736842 14:0.15689810640216412 15:0.102798401 16:0.391304348 17:0.0 18:0.2153846153846154 19:0.0 20:0.5531914893617021 21:0.0 22:0.0 23:0.2978723404255319 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
0 DataClass_83 1:0.0 2:0.16666666666666666 3:0.012987012987012988 4:0.5 5:0.004055032585083273 6:0.005427408412483039 7:0.025 8:0.0 9:0.012903225806451613 10:0.0 11:0.009083402146985962 12:0.15815826149796108 13:0.04473684210526315 14:0.00721370604147881 15:1.0 16:0.6 17:0.0 18:0.015384615384615385 19:0.0 20:0.015957446808510637 21:0.0 22:0.0 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
0 DataClass_83 1:0.0 2:0.0 3:0.0 4:0.953571429 5:0.025199131064446052 6:0.0 7:0.025 8:0.0449438202247191 9:0.22580645161290322 10:0.02631578947368421 11:0.008257638315441783 12:0.1288907242037888 13:0.08157894736842104 14:0.00721370604147881 15:0.535714286 16:0.217391304 17:0.0 18:0.1076923076923077 19:0.0 20:0.0425531914893617 21:0.02631578947368421 22:0.0 23:0.20212765957446807 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
