0 DataClass_31 1:0.0 2:0.33333333333333337 3:0.0 4:0.0 5:0.0001448225923244026 6:0.04341926729986431 7:0.0 8:0.0 9:0.012903225806451613 10:0.0 11:0.01981833195706028 12:0.0004645640840344814 13:0.0 14:0.043282236248872855 15:1.0 16:0.333333333 17:0.0 18:0.015384615384615385 19:0.0 20:0.005319148936170213 21:0.0 22:0.0 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
0 DataClass_31 1:0.0 2:0.0 3:0.12987012987012989 4:0.0 5:0.0279507603186097 6:0.0 7:0.0 8:0.0 9:0.0 10:0.10526315789473684 11:0.02917698871456097 12:0.017550198730191504 13:0.0026315789473684214 14:0.012623985572587917 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 21:0.0 22:0.02564102564102564 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
1 DataClass_31 1:0.0 2:0.0 3:0.0 4:0.8 5:0.01506154960173787 6:0.0 7:0.025 8:0.0449438202247191 9:0.025806451612903226 10:0.10526315789473684 11:0.02917698871456097 12:0.017550198730191504 13:0.0026315789473684214 14:0.009017132551848512 15:0.418181818 16:0.636363636 17:0.0 18:0.03076923076923077 19:1.0 20:0.06382978723404255 21:0.0 22:0.0 23:0.0 24:0.0 25:0.0 26:1.0 27:1.0 28:0.0 29:0.0 30:0.0
0 DataClass_31 1:0.0 2:0.16666666666666666 3:0.03896103896103896 4:0.854166667 5:0.023750905141202025 6:0.018995929443690635 7:0.025 8:0.0 9:0.05161290322580645 10:0.0 11:0.009358656757500689 12:0.019821400918804525 13:0.028947368421052635 14:0.031559963931469794 15:0.714285714 16:1.0 17:0.0 18:0.007692307692307693 19:0.0 20:0.03723404255319149 21:0.10526315789473684 22:0.0 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
3 DataClass_31 1:0.0 2:0.0 3:0.0 4:0.857142857 5:0.006372194062273714 6:0.0 7:0.0 8:0.0898876404494382 9:0.025806451612903226 10:0.0 11:0.007156619873382879 12:0.02291849481236773 13:0.0026315789473684214 14:0.0063119927862939585 15:0.142857143 16:0.0 17:0.0 18:0.03076923076923077 19:1.0 20:0.047872340425531915 21:0.05263157894736842 22:0.0 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
2 DataClass_31 1:0.0 2:0.0 3:0.0 4:0.857142857 5:0.006372194062273714 6:0.0 7:0.0 8:0.06741573033707865 9:0.025806451612903226 10:0.0 11:0.007156619873382879 12:0.02291849481236773 13:0.0026315789473684214 14:0.0063119927862939585 15:0.142857143 16:0.25 17:0.0 18:0.03076923076923077 19:1.0 20:0.047872340425531915 21:0.05263157894736842 22:0.0 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
0 DataClass_31 1:0.0 2:0.8333333333333334 3:0.025974025974025976 4:0.0 5:0.003765387400434467 6:0.061058344640434185 7:0.0 8:0.0 9:0.0 10:0.0 11:0.04376548307184146 12:0.02761575388427193 13:0.0026315789473684214 14:0.015329125338142471 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.026595744680851064 21:0.0 22:0.0 23:0.0 24:0.0 25:1.0 26:0.0 27:0.0 28:0.0 29:0.0 30:1.0
0 DataClass_31 1:0.006024096385542169 2:0.8333333333333334 3:0.025974025974025976 4:0.166666667 5:0.006517016654598117 6:0.059701492537313425 7:0.025 8:0.011235955056179775 9:0.0064516129032258064 10:0.0 11:0.04376548307184146 12:0.02761575388427193 13:0.0026315789473684214 14:0.016230838593327322 15:1.0 16:0.75 17:0.0 18:0.007692307692307693 19:0.0 20:0.03723404255319149 21:0.013157894736842105 22:0.0 23:0.0 24:0.0 25:1.0 26:0.0 27:0.0 28:0.0 29:0.0 30:1.0
2 DataClass_31 1:0.0 2:0.16666666666666666 3:0.0 4:0.996923077 5:0.27719044170890655 6:0.06919945725915874 7:0.0 8:0.0 9:0.03225806451612903 10:0.10526315789473684 11:0.11230388109000826 12:0.02761575388427193 13:0.0026315789473684214 14:0.058611361587015326 15:0.007518797 16:0.919354839 17:0.0 18:0.0 19:0.0 20:0.026595744680851064 21:0.0 22:0.0641025641025641 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
0 DataClass_31 1:0.0 2:0.16666666666666666 3:0.0 4:0.0 5:0.0013034033309196234 6:0.0027137042062415195 7:0.0 8:0.0 9:0.0 10:0.02631578947368421 11:0.011285439031103772 12:0.024157332369793016 13:0.005263157894736842 14:0.0009017132551848512 15:0.0 16:1.0 17:1.0 18:0.0 19:1.0 20:0.015957446808510637 21:0.0 22:0.0 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
