2 FeatureEnvy_96 1:0.24137931034482757 2:0.10843373493975904 3:0.02857142857142857 4:0.4 5:0.15445719329214477 6:0.0 7:0.1 8:0.1 9:0.1111111111111111 10:0.428571429 11:1.0 12:0.0 13:0.07246376811594203 14:1.0 15:0.0 16:0.0 17:0.010101010101010102 18:0.0 19:0.0625 20:0.015973561002478657 21:0.015278996541578486 22:0.02368421052631579 23:0.05976095617529881 24:0.784313725 25:1.0 26:0.0 27:0.0 28:0.04497354497354497 29:0.4864864864864865 30:0.010638297872340425 31:0.0 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
2 FeatureEnvy_96 1:0.034482758620689655 2:0.22891566265060243 3:0.05714285714285714 4:0.0 5:0.00529567519858782 6:0.0 7:0.095238095 8:0.03333333333333333 9:0.05555555555555555 10:1.0 11:0.0 12:0.16666666666666666 13:0.11594202898550725 14:0.989966555 15:0.01415929203539823 16:0.3 17:0.26262626262626265 18:0.2 19:0.3125 20:0.07573671164968329 21:0.013265885510762403 22:0.005263157894736842 23:0.0796812749003984 24:0.177865613 25:0.285714286 26:0.07446808510638298 27:0.0 28:0.06084656084656084 29:0.0 30:0.010638297872340425 31:0.047619047619047616 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
0 FeatureEnvy_96 1:0.034482758620689655 2:0.0 3:0.0 4:0.1 5:0.0264783759929391 6:0.0 7:0.0 8:0.3 9:0.0 10:0.9 11:1.0 12:0.0 13:0.14492753623188406 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.25 20:0.02864224731478932 21:0.017550198730191504 22:0.0026315789473684214 23:0.027888446215139445 24:0.0 25:1.0 26:0.0 27:0.0 28:0.007936507936507936 29:0.10810810810810811 30:0.0 31:0.0 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
1 FeatureEnvy_96 1:0.034482758620689655 2:0.060240963855421686 3:0.0 4:0.20000000000000004 5:0.01853486319505737 6:0.0 7:0.0 8:0.03333333333333333 9:0.0 10:0.5 11:0.0 12:0.0 13:0.043478260869565216 14:1.0 15:0.0 16:0.02 17:0.030303030303030304 18:0.2 19:0.3125 20:0.12365739465711927 21:0.017550198730191504 22:0.0026315789473684214 23:0.03386454183266932 24:0.0 25:0.888888889 26:0.031914893617021274 27:0.0 28:0.0026455026455026454 29:0.0 30:0.031914893617021274 31:0.0 32:0.0 33:1.0 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0
0 FeatureEnvy_96 1:0.0 2:0.0 3:0.0 4:0.0 5:0.0017652250661959403 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.16666666666666666 13:0.057971014492753624 14:0.6 15:0.024778761061946902 16:0.0 17:0.05050505050505051 18:0.0 19:0.0 20:0.008812999173781328 21:0.019821400918804525 22:0.028947368421052635 23:0.06573705179282868 24:0.5 25:1.0 26:0.0425531914893617 27:0.0 28:0.007936507936507936 29:0.0 30:0.05319148936170213 31:0.031746031746031744 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
0 FeatureEnvy_96 1:0.034482758620689655 2:0.0 3:0.02857142857142857 4:0.0 5:0.00617828773168579 6:0.0 7:1.0 8:0.0 9:0.05555555555555555 10:0.0 11:0.0 12:0.0 13:0.0 14:0.933333333 15:0.0 16:0.0 17:0.030303030303030304 18:0.0 19:0.0 20:0.002478656017625999 21:0.029061064367934753 22:0.013157894736842105 23:0.019920318725099605 24:1.0 25:1.0 26:0.010638297872340425 27:0.0 28:0.026455026455026454 29:0.02702702702702703 30:0.031914893617021274 31:0.0 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
0 FeatureEnvy_96 1:0.034482758620689655 2:0.0 3:0.02857142857142857 4:0.0 5:0.007943512797881731 6:0.0 7:1.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.933333333 15:0.0 16:0.0 17:0.030303030303030304 18:0.0 19:0.0 20:0.002478656017625999 21:0.029061064367934753 22:0.013157894736842105 23:0.019920318725099605 24:1.0 25:1.0 26:0.010638297872340425 27:0.0 28:0.026455026455026454 29:0.02702702702702703 30:0.031914893617021274 31:0.0 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
0 FeatureEnvy_96 1:0.13793103448275862 2:0.0 3:0.0 4:0.0 5:0.0035304501323918805 6:0.0 7:0.0 8:0.03333333333333333 9:0.05555555555555555 10:1.0 11:0.0 12:0.9999999999999999 13:0.10144927536231885 14:0.89375 15:0.0 16:0.0 17:0.10101010101010102 18:0.4 19:0.0625 20:0.04489121454144864 21:0.02364115005419914 22:0.013157894736842105 23:0.07569721115537849 24:0.363636364 25:0.0 26:0.10638297872340426 27:0.0 28:0.037037037037037035 29:0.0 30:0.10638297872340426 31:0.06349206349206349 32:1.0 33:0.0 34:0.0 35:0.0 36:0.0 37:0.0 38:1.0
0 FeatureEnvy_96 1:0.034482758620689655 2:0.0 3:0.02857142857142857 4:0.0 5:0.00264783759929391 6:0.0 7:1.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.33333333333333337 13:0.028985507246376812 14:0.75 15:0.03185840707964602 16:0.04 17:0.04040404040404041 18:0.0 19:0.1875 20:0.014871936105755991 21:0.04227533164713777 22:0.042105263157894736 23:0.05179282868525897 24:0.6 25:0.6 26:0.0425531914893617 27:0.0 28:0.010582010582010581 29:0.0 30:0.0425531914893617 31:0.0 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
0 FeatureEnvy_96 1:0.034482758620689655 2:0.0 3:0.02857142857142857 4:0.0 5:0.0044130626654898504 6:0.0 7:1.0 8:0.0 9:0.0 10:0.0 11:1.0 12:0.16666666666666666 13:0.043478260869565216 14:0.683333333 15:0.005309734513274336 16:0.0 17:0.05050505050505051 18:0.0 19:0.0 20:0.009914624070503994 21:0.05332163320084654 22:0.03684210526315789 23:0.035856573705179286 24:0.755555556 25:1.0 26:0.0425531914893617 27:0.0 28:0.031746031746031744 29:0.05405405405405406 30:0.05319148936170213 31:0.0 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
