0 DataClass_02 1:0.006024096385542169 2:0.33333333333333337 3:0.012987012987012988 4:1.0 5:0.00448950036205648 6:0.04341926729986431 7:0.0 8:0.0 9:0.01935483870967742 10:0.0 11:0.01981833195706028 12:0.0004645640840344814 13:0.0 14:0.05049594229035167 15:1.0 16:0.571428571 17:0.0 18:0.023076923076923078 19:0.0 20:0.03723404255319149 21:0.0 22:0.038461538461538464 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
0 DataClass_02 1:0.0030120481927710845 2:0.33333333333333337 3:0.03896103896103896 4:1.0 5:0.005792903692976104 6:0.04206241519674355 7:0.025 8:0.0 9:0.01935483870967742 10:0.0 11:0.01981833195706028 12:0.0004645640840344814 13:0.0 14:0.04688908926961226 15:1.0 16:0.5 17:0.0 18:0.023076923076923078 19:0.0 20:0.02127659574468085 21:0.0 22:0.01282051282051282 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
0 DataClass_02 1:0.015060240963855422 2:0.0 3:0.025974025974025976 4:0.708333333 5:0.00999275887038378 6:0.0 7:0.0 8:0.0 9:0.025806451612903226 10:0.0 11:0.04706853839801817 12:0.0004645640840344814 13:0.0 14:0.011722272317403066 15:0.714285714 16:0.5 17:0.0 18:0.03076923076923077 19:1.0 20:0.03723404255319149 21:0.0 22:0.0 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
1 DataClass_02 1:0.015060240963855422 2:0.16666666666666666 3:0.03896103896103896 4:0.888888889 5:0.013758146270818247 6:0.029850746268656712 7:0.1 8:0.0 9:0.012903225806451613 10:0.0 11:0.04706853839801817 12:0.0004645640840344814 13:0.0 14:0.042380522993688004 15:0.133333333 16:1.0 17:0.0 18:0.015384615384615385 19:0.0 20:0.05319148936170213 21:0.0 22:0.0 23:0.02127659574468085 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
0 DataClass_02 1:0.0 2:0.0 3:0.2337662337662338 4:0.8 5:0.03490224475018103 6:0.0 7:0.0 8:0.011235955056179775 9:0.03225806451612903 10:0.0 11:0.04706853839801817 12:0.0004645640840344814 13:0.0 14:0.025247971145175834 15:0.345454545 16:0.6 17:0.0 18:0.038461538461538464 19:1.0 20:0.0425531914893617 21:0.0 22:0.0 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
0 DataClass_02 1:0.0 2:0.16666666666666666 3:0.0 4:0.0 5:0.0017378711078928314 6:0.014925373134328356 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0013762730525736307 12:0.015278996541578486 13:0.02368421052631579 14:0.018034265103697024 15:0.0 16:1.0 17:0.0 18:0.0 19:1.0 20:0.015957446808510637 21:0.0 22:0.0 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
1 DataClass_02 1:0.0 2:0.0 3:0.012987012987012988 4:0.857142857 5:0.023316437364228816 6:0.0 7:0.025 8:0.10112359550561797 9:0.04516129032258064 10:0.02631578947368421 11:0.012936966694192129 12:0.020440819697517165 13:0.03157894736842105 14:0.010820559062218214 15:0.303030303 16:0.25 17:0.0 18:0.038461538461538464 19:1.0 20:0.06914893617021277 21:0.09210526315789473 22:0.0 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
0 DataClass_02 1:0.006024096385542169 2:0.8333333333333334 3:0.025974025974025976 4:0.166666667 5:0.006517016654598117 6:0.059701492537313425 7:0.025 8:0.011235955056179775 9:0.0064516129032258064 10:0.0 11:0.04376548307184146 12:0.02761575388427193 13:0.0026315789473684214 14:0.016230838593327322 15:1.0 16:0.75 17:0.0 18:0.007692307692307693 19:0.0 20:0.03723404255319149 21:0.013157894736842105 22:0.0 23:0.0 24:0.0 25:1.0 26:0.0 27:0.0 28:0.0 29:0.0 30:1.0
2 DataClass_02 1:0.07530120481927711 2:0.0 3:0.19480519480519481 4:0.964285714 5:0.08689355539464157 6:0.0 7:0.0 8:0.0 9:0.025806451612903226 10:0.02631578947368421 11:0.011285439031103772 12:0.024157332369793016 13:0.005263157894736842 14:0.06131650135256988 15:0.333333333 16:1.0 17:0.0 18:0.015384615384615385 19:0.0 20:0.11702127659574468 21:0.0 22:0.23076923076923075 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
2 DataClass_02 1:0.0 2:0.33333333333333337 3:0.012987012987012988 4:1.0 5:0.01795800144822592 6:0.017639077340569877 7:0.0 8:0.0449438202247191 9:0.0967741935483871 10:0.10526315789473684 11:0.020368841178089733 12:0.04924379290765499 13:0.01842105263157895 14:0.016230838593327322 15:0.0 16:0.0 17:0.0 18:0.038461538461538464 19:0.0 20:0.026595744680851064 21:0.06578947368421052 22:0.0 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
