0 GodClass_01 1:0.0 2:0.33333333333333337 3:0.0 4:0.5 5:0.0023168259484506225 6:0.04070556309362279 7:0.05 8:0.0 9:0.025806451612903226 10:0.0 11:0.01981833195706028 12:0.0004645640840344814 13:0.0 14:0.043243243243243246 15:1.0 16:0.333333333 17:0.0 18:0.0 19:0.023076923076923078 20:0.0 21:0.010638297872340425 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:1.0 28:0.0 29:0.0 30:0.0 31:1.0
0 GodClass_01 1:0.012048192771084338 2:0.16666666666666666 3:0.025974025974025976 4:1.0 5:0.002027222704894295 6:0.033921302578018994 7:0.025 8:0.0 9:0.0064516129032258064 10:0.0 11:0.01981833195706028 12:0.0004645640840344814 13:0.0 14:0.036936936936936934 15:0.0 16:0.5 17:0.0 18:0.0 19:0.0 20:1.0 21:0.010638297872340425 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:1.0 28:0.0 29:0.0 30:0.0 31:1.0
0 GodClass_01 1:0.0 2:0.16666666666666666 3:0.0 4:0.0 5:0.0018824210831161307 6:0.014925373134328356 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0013762730525736307 12:0.015278996541578486 13:0.02368421052631579 14:0.01891891891891892 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:1.0 21:0.015957446808510637 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:1.0 28:0.0 29:0.0 30:0.0 31:1.0
0 GodClass_01 1:0.0 2:0.16666666666666666 3:0.025974025974025976 4:0.0 5:0.003909643788010425 6:0.009497964721845317 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0013762730525736307 12:0.015278996541578486 13:0.02368421052631579 14:0.013513513513513514 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 21:0.015957446808510637 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:1.0 28:0.0 29:0.0 30:0.0 31:1.0
3 GodClass_01 1:0.015060240963855422 2:0.16666666666666666 3:0.05194805194805195 4:0.898148148 5:0.028525919490298292 6:0.013568521031207597 7:0.025 8:0.20224719101123595 9:0.05806451612903226 10:0.0 11:0.007431874483897606 12:0.015278996541578486 13:0.02368421052631579 14:0.036036036036036036 15:0.243333333 16:0.28 17:0.0 18:0.0 19:0.06923076923076923 20:1.0 21:0.13829787234042554 22:0.0 23:0.11842105263157894 24:0.0 25:0.0 26:0.0 27:1.0 28:0.0 29:0.0 30:0.0 31:1.0
0 GodClass_01 1:0.0 2:0.0 3:0.12987012987012989 4:0.0 5:0.028091514624963797 6:0.0 7:0.0 8:0.0 9:0.0 10:0.10526315789473684 11:0.02917698871456097 12:0.017550198730191504 13:0.0026315789473684214 14:0.013513513513513514 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 21:0.0 22:0.02564102564102564 23:0.0 24:0.0 25:0.0 26:0.0 27:1.0 28:0.0 29:0.0 30:0.0 31:1.0
2 GodClass_01 1:0.0 2:0.0 3:0.0 4:0.866666667 5:0.025050680567622358 6:0.0 7:0.025 8:0.07865168539325842 9:0.04516129032258064 10:0.0 11:0.008808147536471236 12:0.019821400918804525 13:0.028947368421052635 14:0.014414414414414415 15:0.2 16:0.5625 17:0.0 18:0.0 19:0.05384615384615385 20:0.0 21:0.0851063829787234 22:0.0 23:0.09210526315789473 24:0.0 25:0.0 26:0.0 27:1.0 28:0.0 29:0.0 30:0.0 31:1.0
0 GodClass_01 1:0.0 2:0.0 3:0.0 4:0.0 5:0.0052128583840139004 6:0.0 7:0.0 8:0.0 9:0.03870967741935484 10:0.10526315789473684 11:0.00853289292595651 12:0.019821400918804525 13:0.028947368421052635 14:0.0009009009009009009 15:1.0 16:0.0 17:0.0 18:0.043478260869565216 19:0.0 20:0.0 21:0.005319148936170213 22:0.01282051282051282 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:0.0 31:1.0
1 GodClass_01 1:0.0 2:0.0 3:0.012987012987012988 4:0.857142857 5:0.023457862728062554 6:0.0 7:0.025 8:0.10112359550561797 9:0.04516129032258064 10:0.02631578947368421 11:0.012936966694192129 12:0.020440819697517165 13:0.03157894736842105 14:0.011711711711711712 15:0.303030303 16:0.25 17:0.0 18:0.0 19:0.038461538461538464 20:1.0 21:0.06914893617021277 22:0.0 23:0.09210526315789473 24:0.0 25:0.0 26:0.0 27:1.0 28:0.0 29:0.0 30:0.0 31:1.0
0 GodClass_01 1:0.0 2:0.0 3:0.0 4:0.732142857 5:0.013756154068925571 6:0.0 7:0.025 8:0.0898876404494382 9:0.025806451612903226 10:0.0 11:0.0019267822736030828 12:0.020440819697517165 13:0.03157894736842105 14:0.013513513513513514 15:0.461538462 16:0.428571429 17:0.0 18:0.0 19:0.03076923076923077 20:0.0 21:0.0797872340425532 22:0.0 23:0.05263157894736842 24:0.0 25:0.0 26:0.0 27:1.0 28:0.0 29:0.0 30:0.0 31:1.0
