0 LongMethod_36 1:0.10344827586206896 2:0.0 3:0.0 4:0.0017652250661959403 5:0.0 6:0.03333333333333333 7:0.0 8:1.0 9:0.0 10:0.0 11:0.011627906976744186 12:0.5 13:0.014492753623188406 14:0.0 15:0.0 16:0.02304147465437788 17:0.0 18:0.0 19:0.058823529411764705 20:0.02698980996970532 21:0.0 22:0.005263157894736842 23:0.01593625498007968 24:1.0 25:0.001119402985074627 26:1.0 27:0.0 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
2 LongMethod_36 1:0.10344827586206896 2:0.0 3:0.6000000000000001 4:0.0970873786407767 5:1.0 6:0.06666666666666667 7:0.2222222222222222 8:0.333333333 9:1.0 10:0.2582417582307692 11:0.011627906976744186 12:0.0 13:0.028985507246376812 14:0.9 15:0.0 16:0.0 17:0.0 18:0.0 19:0.29411764705882354 20:0.07573671164968329 21:0.013265885510762403 22:0.005263157894736842 23:0.03187250996015936 24:0.3 25:0.019776119402985074 26:0.0 27:0.046153846153846156 28:0.0 29:0.0 30:0.1891891891891892 31:0.0 32:0.05319148936170213 33:0.0 34:0.109375 35:0.0 36:0.0 37:1.0 38:1.0 39:0.0 40:0.0 41:0.0
0 LongMethod_36 1:0.034482758620689655 2:0.0 3:0.1 4:0.0044130626654898504 5:1.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.02097902096153846 11:0.0 12:0.0 13:0.014492753623188406 14:0.3 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0038556871385293312 21:0.020440819697517165 22:0.03157894736842105 23:0.021912350597609563 24:0.622222222 25:0.005970149253731343 26:1.0 27:0.0 28:0.010638297872340425 29:0.0 30:0.0 31:0.0 32:0.010638297872340425 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_36 1:0.10344827586206896 2:0.0 3:0.0 4:0.0044130626654898504 5:1.0 6:0.03333333333333333 7:0.0 8:1.0 9:0.0 10:0.03076923076923077 11:0.08139534883720931 12:0.33333333333333337 13:0.028985507246376812 14:0.75 15:0.0 16:0.027649769585253454 17:0.04 18:0.0 19:0.1764705882352941 20:0.014871936105755991 21:0.04227533164713777 22:0.042105263157894736 23:0.05179282868525897 24:0.6 25:0.0029850746268656717 26:0.6 27:0.0 28:0.0425531914893617 29:0.0 30:0.0 31:0.0 32:0.0425531914893617 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_36 1:0.034482758620689655 2:0.0 3:0.0 4:0.0044130626654898504 5:1.0 6:0.0 7:0.0 8:0.0 9:1.0 10:0.1124260355 11:0.046511627906976744 12:0.16666666666666666 13:0.043478260869565216 14:0.683333333 15:0.0 16:0.004608294930875576 17:0.0 18:0.0 19:0.0 20:0.009914624070503994 21:0.05332163320084654 22:0.03684210526315789 23:0.035856573705179286 24:0.755555556 25:0.018656716417910446 26:1.0 27:0.0 28:0.0425531914893617 29:0.0 30:0.05405405405405406 31:0.0 32:0.05319148936170213 33:0.0 34:0.03125 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_36 1:0.0 2:0.04819277108433735 3:0.1 4:0.016769638128861432 5:0.636363636 6:0.03333333333333333 7:0.0 8:1.0 9:0.0 10:0.366515836923077 11:0.11627906976744186 12:0.0 13:0.10144927536231885 14:0.825892857 15:0.0 16:0.0 17:0.04 18:0.0 19:0.0 20:0.009639217846323328 21:0.05982553037732927 22:0.026315789473684213 23:0.09561752988047809 24:0.722222222 25:0.06641791044776119 26:0.75 27:0.046153846153846156 28:0.20212765957446807 29:0.0 30:0.02702702702702703 31:0.3913043478260869 32:0.10638297872340426 33:0.0 34:0.015625 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
2 LongMethod_36 1:0.034482758620689655 2:0.20481927710843376 3:0.4 4:0.11915269196822595 5:0.227272727 6:0.06666666666666667 7:0.16666666666666666 8:0.153846154 9:0.0 10:0.366515836923077 11:0.11627906976744186 12:0.0 13:0.10144927536231885 14:0.825892857 15:0.0 16:0.0 17:0.04 18:0.0 19:0.0 20:0.009639217846323328 21:0.05982553037732927 22:0.026315789473684213 23:0.09561752988047809 24:0.722222222 25:0.06641791044776119 26:0.75 27:0.046153846153846156 28:0.20212765957446807 29:0.0 30:0.02702702702702703 31:0.3913043478260869 32:0.10638297872340426 33:0.0 34:0.015625 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_36 1:0.0 2:0.0 3:0.0 4:0.00264783759929391 5:1.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.03488372093023256 12:0.0 13:0.028985507246376812 14:0.0 15:0.0 16:0.0 17:0.0 18:0.2 19:0.0 20:0.002754062241806665 21:0.06204511433438291 22:0.049999999999999996 23:0.0099601593625498 24:1.0 25:0.001119402985074627 26:1.0 27:0.0 28:0.0425531914893617 29:0.0 30:0.0 31:0.0 32:0.0425531914893617 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_36 1:0.06896551724137931 2:0.13253012048192772 3:0.1 4:0.03265666372462489 5:0.153846154 6:0.16666666666666666 7:0.05555555555555555 8:0.277777778 9:0.0 10:0.015384615384615385 11:0.08139534883720931 12:0.0 13:0.08695652173913043 14:0.625 15:0.0 16:0.0 17:0.0 18:0.2 19:0.0 20:0.02533737262462132 21:0.06204511433438291 22:0.049999999999999996 23:0.05976095617529881 24:1.0 25:0.002238805970149254 26:1.0 27:0.0 28:0.0425531914893617 29:0.0 30:0.0 31:0.0 32:0.0425531914893617 33:0.015873015873015872 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
2 LongMethod_36 1:0.034482758620689655 2:0.03614457831325302 3:0.7000000000000001 4:0.09090909090909091 5:0.5 6:0.1 7:0.05555555555555555 8:0.428571429 9:1.0 10:0.13712374580769232 11:0.12790697674418605 12:0.0 13:0.11594202898550725 14:0.944444444 15:0.0 16:0.0 17:0.0 18:0.0 19:0.29411764705882354 20:0.03167171578077665 21:0.08052444123264337 22:0.06315789473684211 23:0.08167330677290836 24:0.114285714 25:0.038805970149253737 26:0.0 27:0.13846153846153847 28:0.0 29:0.0 30:0.5945945945945946 31:0.0 32:0.07446808510638298 33:0.0 34:0.34375 35:1.0 36:0.0 37:0.0 38:0.0 39:0.0 40:0.0 41:1.0
