0 LongMethod_17 1:0.034482758620689655 2:0.22891566265060243 3:0.0 4:0.00529567519858782 5:0.095238095 6:0.03333333333333333 7:0.05555555555555555 8:1.0 9:0.0 10:0.04487179488461539 11:0.10465116279069767 12:0.16666666666666666 13:0.11594202898550725 14:0.989966555 15:0.0 16:0.01228878648233487 17:0.3 18:0.2 19:0.29411764705882354 20:0.07573671164968329 21:0.013265885510762403 22:0.005263157894736842 23:0.0796812749003984 24:0.177865613 25:0.019029850746268655 26:0.285714286 27:0.24615384615384617 28:0.07446808510638298 29:0.0 30:0.0 31:0.0 32:0.010638297872340425 33:0.047619047619047616 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_17 1:0.034482758620689655 2:0.0 3:0.1 4:0.00970873786407767 5:1.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.057692307692307696 11:0.11627906976744186 12:0.16666666666666666 13:0.057971014492753624 14:0.6 15:0.0 16:0.021505376344086023 17:0.0 18:0.0 19:0.0 20:0.008812999173781328 21:0.019821400918804525 22:0.028947368421052635 23:0.06573705179282868 24:0.5 25:0.0033582089552238806 26:1.0 27:0.015384615384615385 28:0.0425531914893617 29:0.0 30:0.0 31:0.0 32:0.05319148936170213 33:0.031746031746031744 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_17 1:0.034482758620689655 2:0.0 3:0.1 4:0.007943512797881731 5:1.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.02097902096153846 11:0.0 12:0.0 13:0.014492753623188406 14:0.3 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0038556871385293312 21:0.020440819697517165 22:0.03157894736842105 23:0.021912350597609563 24:0.622222222 25:0.005970149253731343 26:1.0 27:0.0 28:0.010638297872340425 29:0.0 30:0.0 31:0.0 32:0.010638297872340425 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_17 1:0.034482758620689655 2:0.012048192771084338 3:0.1 4:0.015004413062665492 5:0.75 6:0.03333333333333333 7:0.0 8:1.0 9:0.0 10:0.04700854700000001 11:0.03488372093023256 12:0.0 13:0.057971014492753624 14:0.825 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.006609749380335996 21:0.02291849481236773 22:0.0026315789473684214 23:0.02390438247011952 24:1.0 25:0.00708955223880597 26:1.0 27:0.03076923076923077 28:0.031914893617021274 29:0.0 30:0.05405405405405406 31:0.0 32:0.05319148936170213 33:0.0 34:0.03125 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_17 1:0.0 2:0.0 3:0.1 4:0.01059135039717564 5:1.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.04700854700000001 11:0.03488372093023256 12:0.0 13:0.057971014492753624 14:0.825 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.006609749380335996 21:0.02291849481236773 22:0.0026315789473684214 23:0.02390438247011952 24:1.0 25:0.00708955223880597 26:1.0 27:0.03076923076923077 28:0.031914893617021274 29:0.0 30:0.05405405405405406 31:0.0 32:0.05319148936170213 33:0.0 34:0.03125 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_17 1:0.06896551724137931 2:0.0 3:0.0 4:0.00264783759929391 5:1.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.12237762238461539 11:0.0 12:0.0 13:0.0 14:0.933333333 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.002478656017625999 21:0.029061064367934753 22:0.013157894736842105 23:0.019920318725099605 24:1.0 25:0.016791044776119403 26:1.0 27:0.03076923076923077 28:0.010638297872340425 29:0.0 30:0.02702702702702703 31:0.0 32:0.031914893617021274 33:0.0 34:0.015625 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_17 1:0.034482758620689655 2:0.0 3:0.0 4:0.007943512797881731 5:1.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.12237762238461539 11:0.0 12:0.0 13:0.0 14:0.933333333 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.002478656017625999 21:0.029061064367934753 22:0.013157894736842105 23:0.019920318725099605 24:1.0 25:0.016791044776119403 26:1.0 27:0.03076923076923077 28:0.010638297872340425 29:0.0 30:0.02702702702702703 31:0.0 32:0.031914893617021274 33:0.0 34:0.015625 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_17 1:0.034482758620689655 2:0.0 3:0.0 4:0.0044130626654898504 5:0.0 6:0.03333333333333333 7:0.05555555555555555 8:1.0 9:0.0 10:0.019230769230769232 11:0.05813953488372093 12:0.16666666666666666 13:0.014492753623188406 14:0.0 15:0.0 16:0.009216589861751152 17:0.0 18:0.0 19:0.0 20:0.004957312035251997 21:0.040571930005678006 22:0.06842105263157894 23:0.019920318725099605 24:0.0 25:0.000746268656716418 26:1.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:0.0 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_17 1:0.10344827586206896 2:0.0 3:0.0 4:0.00529567519858782 5:0.0 6:0.1 7:0.05555555555555555 8:1.0 9:1.0 10:0.09615384615384617 11:0.10465116279069767 12:0.0 13:0.2028985507246377 14:0.866666667 15:0.0 16:0.0 17:0.0 18:0.0 19:0.058823529411764705 20:0.00633434315615533 21:0.052960305579930825 22:0.021052631578947368 23:0.08167330677290836 24:0.622222222 25:0.020522388059701493 26:1.0 27:0.015384615384615385 28:0.0 29:0.0 30:0.40540540540540543 31:0.0 32:0.010638297872340425 33:0.0 34:0.234375 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_17 1:0.034482758620689655 2:0.0 3:0.1 4:0.00529567519858782 5:0.0 6:0.0 7:0.05555555555555555 8:0.0 9:0.0 10:0.03205128203846154 11:0.0 12:0.5 13:0.014492753623188406 14:1.0 15:0.0 16:0.06912442396313365 17:0.0 18:0.0 19:0.0 20:0.0013770311209033326 21:0.05456047075827182 22:0.03421052631578947 23:0.01195219123505976 24:0.0 25:0.0037313432835820895 26:1.0 27:0.015384615384615385 28:0.0 29:0.0 30:0.0 31:0.0 32:0.010638297872340425 33:0.015873015873015872 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_17 1:0.0 2:0.04819277108433735 3:0.1 4:0.016769638128861432 5:0.636363636 6:0.03333333333333333 7:0.0 8:1.0 9:0.0 10:0.366515836923077 11:0.11627906976744186 12:0.0 13:0.10144927536231885 14:0.825892857 15:0.0 16:0.0 17:0.04 18:0.0 19:0.0 20:0.009639217846323328 21:0.05982553037732927 22:0.026315789473684213 23:0.09561752988047809 24:0.722222222 25:0.06641791044776119 26:0.75 27:0.046153846153846156 28:0.20212765957446807 29:0.0 30:0.02702702702702703 31:0.3913043478260869 32:0.10638297872340426 33:0.0 34:0.015625 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
2 LongMethod_17 1:0.034482758620689655 2:0.20481927710843376 3:0.4 4:0.11915269196822595 5:0.227272727 6:0.06666666666666667 7:0.16666666666666666 8:0.153846154 9:0.0 10:0.366515836923077 11:0.11627906976744186 12:0.0 13:0.10144927536231885 14:0.825892857 15:0.0 16:0.0 17:0.04 18:0.0 19:0.0 20:0.009639217846323328 21:0.05982553037732927 22:0.026315789473684213 23:0.09561752988047809 24:0.722222222 25:0.06641791044776119 26:0.75 27:0.046153846153846156 28:0.20212765957446807 29:0.0 30:0.02702702702702703 31:0.3913043478260869 32:0.10638297872340426 33:0.0 34:0.015625 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
2 LongMethod_17 1:0.034482758620689655 2:0.42168674698795183 3:0.6000000000000001 4:0.12533097969991175 5:0.166666667 6:0.16666666666666666 7:0.2222222222222222 8:0.192307692 9:0.0 10:0.18990384615384617 11:0.22093023255813954 12:0.0 13:0.2608695652173913 14:1.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.007711374277058662 21:0.06219996902906107 22:0.03421052631578947 23:0.21115537848605578 24:1.0 25:0.03507462686567164 26:1.0 27:0.18461538461538463 28:0.010638297872340425 29:0.0 30:0.02702702702702703 31:0.043478260869565216 32:0.14893617021276595 33:0.0 34:0.015625 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_17 1:0.034482758620689655 2:0.0 3:0.0 4:0.0044130626654898504 5:0.0 6:0.06666666666666667 7:0.0 8:1.0 9:0.0 10:0.012820512807692301 11:0.03488372093023256 12:0.0 13:0.043478260869565216 14:1.0 15:0.0 16:0.0 17:0.04 18:0.0 19:0.058823529411764705 20:0.008812999173781328 21:0.06349042481804573 22:0.04473684210526315 23:0.021912350597609563 24:0.0 25:0.004104477611940298 26:0.75 27:0.0 28:0.031914893617021274 29:0.0 30:0.0 31:0.0 32:0.031914893617021274 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
2 LongMethod_17 1:0.13793103448275862 2:0.1927710843373494 3:0.8 4:0.14827890556045897 5:0.448275862 6:0.5666666666666667 7:0.0 8:0.80952381 9:0.0 10:0.17771883288461537 11:0.6744186046511628 12:0.33333333333333337 13:0.5507246376811594 14:0.975913621 15:0.6666666666666666 16:0.006144393241167435 17:0.06 18:0.2 19:0.0 20:0.007435968052877996 21:0.08052444123264337 22:0.06315789473684211 23:0.3047808764940239 24:0.80952381 25:0.06044776119402986 26:0.875 27:0.6153846153846154 28:0.0425531914893617 29:0.0 30:0.1891891891891892 31:0.0 32:0.46808510638297873 33:0.0 34:0.109375 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_17 1:0.0 2:0.12048192771084337 3:0.1 4:0.02471315092674316 5:0.0 6:0.13333333333333333 7:0.0 8:0.444444444 9:0.0 10:0.038461538461538464 11:0.05813953488372093 12:0.16666666666666666 13:0.057971014492753624 14:0.0 15:0.6666666666666666 16:0.01228878648233487 17:0.0 18:0.0 19:0.0 20:0.012944092536491324 21:0.08434419036803799 22:0.05263157894736842 23:0.037848605577689244 24:1.0 25:0.00037313432835820896 26:0.0 27:0.0 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:1.0 39:0.0 40:0.0 41:0.0
0 LongMethod_17 1:0.0 2:0.0 3:0.0 4:0.0017652250661959403 5:0.0 6:0.0 7:0.05555555555555555 8:0.0 9:0.0 10:0.17154942815384616 11:0.08139534883720931 12:0.0 13:0.07246376811594203 14:0.979644165 15:0.0 16:0.0 17:0.18 18:0.4 19:0.058823529411764705 20:0.16001101624896724 21:0.15815826149796108 22:0.04473684210526315 23:1.0 24:0.863372093 25:1.0 26:0.912408759 27:0.015384615384615385 28:0.4148936170212766 29:0.0 30:0.02702702702702703 31:0.043478260869565216 32:0.3829787234042553 33:0.0 34:0.015625 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
2 LongMethod_17 1:0.06896551724137931 2:0.21686746987951808 3:0.7000000000000001 4:0.14298323036187116 5:0.333333333 6:0.3 7:0.2222222222222222 8:0.290322581 9:0.0 10:0.06810387065384615 11:0.36046511627906974 12:0.0 13:1.0 14:0.98964497 15:0.0 16:0.0 17:0.78 18:0.4 19:0.4117647058823529 20:0.12861470669237127 21:0.1382336241160378 22:0.11052631578947368 23:0.7270916334661355 24:0.240110079 25:0.1619402985074627 26:0.0 27:0.09230769230769231 28:0.3404255319148936 29:0.0 30:0.0 31:0.0 32:0.23404255319148937 33:0.9841269841269841 34:0.0 35:1.0 36:0.0 37:0.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_17 1:0.034482758620689655 2:0.0963855421686747 3:0.20000000000000004 4:0.03353927625772286 5:0.0 6:0.06666666666666667 7:0.0 8:0.333333333 9:1.0 10:0.1794871795 11:0.06976744186046512 12:0.0 13:0.07246376811594203 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.058823529411764705 20:0.007711374277058662 21:0.1288907242037888 22:0.08157894736842104 23:0.029880478087649404 24:0.0 25:0.005970149253731343 26:1.0 27:0.0 28:0.0 29:0.0 30:0.08108108108108109 31:0.0 32:0.0 33:0.0 34:0.046875 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_17 1:0.10344827586206896 2:0.0 3:0.30000000000000004 4:0.05030891438658429 5:1.0 6:0.0 7:0.16666666666666666 8:0.0 9:0.0 10:0.07692307692307693 11:0.011627906976744186 12:0.0 13:0.014492753623188406 14:0.857142857 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.001652437345083999 21:0.13998864398905694 22:0.08157894736842104 23:0.01593625498007968 24:1.0 25:0.008582089552238806 26:1.0 27:0.03076923076923077 28:0.0 29:1.0 30:0.02702702702702703 31:0.0 32:0.0 33:0.0 34:0.03125 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
3 LongMethod_17 1:0.06896551724137931 2:0.2530120481927711 3:0.6000000000000001 4:0.18446601941747576 5:0.16 6:0.2 7:0.1111111111111111 8:0.428571429 9:0.0 10:0.2730769230769231 11:0.1511627906976744 12:0.0 13:0.15942028985507248 14:0.73015873 15:0.0 16:0.0 17:0.0 18:0.2 19:0.1764705882352941 20:0.033599559350041316 21:0.12744541372012597 22:0.09999999999999999 23:0.061752988047808766 24:1.0 25:0.029850746268656716 26:1.0 27:0.015384615384615385 28:0.06382978723404255 29:1.0 30:0.0 31:0.0 32:0.07446808510638298 33:0.031746031746031744 34:0.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_17 1:0.10344827586206896 2:0.0 3:0.0 4:0.0017652250661959403 5:0.0 6:0.03333333333333333 7:0.0 8:1.0 9:0.0 10:0.016483516500000003 11:0.03488372093023256 12:0.16666666666666666 13:0.028985507246376812 14:0.666666667 15:0.0 16:0.016897081413210446 17:0.04 18:0.2 19:0.0 20:0.013219498760671992 21:0.18298663087802614 22:0.12105263157894737 23:0.04183266932270917 24:1.0 25:0.0033582089552238806 26:0.6 27:0.015384615384615385 28:0.010638297872340425 29:0.0 30:0.0 31:0.043478260869565216 32:0.010638297872340425 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_17 1:0.034482758620689655 2:0.0 3:0.0 4:0.007060900264783761 5:1.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.010989011 11:0.0 12:0.0 13:0.0 14:0.777777778 15:0.0 16:0.0 17:0.08 18:0.2 19:0.0 20:0.0038556871385293312 21:0.2095700201311103 22:0.08684210526315789 23:0.01195219123505976 24:0.238095238 25:0.0029850746268656717 26:0.428571429 27:0.0 28:0.031914893617021274 29:0.0 30:0.0 31:0.0 32:0.031914893617021274 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
2 LongMethod_17 1:0.0 2:0.12048192771084337 3:0.7000000000000001 4:0.206531332744925 5:0.0 6:0.13333333333333333 7:0.0 8:0.333333333 9:0.0 10:0.9230769230769231 11:0.06976744186046512 12:0.16666666666666666 13:0.057971014492753624 14:0.0 15:0.0 16:0.06758832565284179 17:0.0 18:0.0 19:0.0 20:0.010465436518865326 21:0.2095700201311103 22:0.08684210526315789 23:0.02390438247011952 24:1.0 25:0.008955223880597015 26:0.0 27:0.0 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:1.0 39:0.0 40:0.0 41:0.0
0 LongMethod_17 1:0.034482758620689655 2:0.12048192771084337 3:0.30000000000000004 4:0.06707855251544571 5:0.090909091 6:0.23333333333333334 7:0.0 8:0.388888889 9:0.0 10:0.09230769230769231 11:0.2558139534883721 12:0.8333333333333334 13:0.36231884057971014 14:0.972906404 15:0.6666666666666666 16:0.19815668202764977 17:0.18 18:0.0 19:0.11764705882352941 20:0.04434040209308731 21:0.2095700201311103 22:0.08684210526315789 23:0.18326693227091634 24:0.073891626 25:0.037686567164179105 26:0.607142857 27:0.015384615384615385 28:0.10638297872340426 29:0.0 30:0.13513513513513514 31:0.0 32:0.1276595744680851 33:0.047619047619047616 34:0.078125 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
1 LongMethod_17 1:0.13793103448275862 2:0.0 3:0.5000000000000001 4:0.10503089143865843 5:1.0 6:0.06666666666666667 7:0.16666666666666666 8:0.666666667 9:1.0 10:0.11778846153846154 11:0.03488372093023256 12:0.0 13:0.057971014492753624 14:0.933333333 15:0.0 16:0.0 17:0.0 18:0.0 19:0.8235294117647058 20:0.16221426604241257 21:0.2095700201311103 22:0.08684210526315789 23:0.055776892430278883 24:0.057142857 25:0.023880597014925373 26:1.0 27:0.0 28:0.0 29:0.0 30:0.43243243243243246 31:0.0 32:0.010638297872340425 33:0.0 34:0.25 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
0 LongMethod_17 1:0.034482758620689655 2:0.012048192771084338 3:0.0 4:0.0017652250661959403 5:0.0 6:0.03333333333333333 7:0.0 8:1.0 9:0.0 10:0.023076923076923078 11:0.1744186046511628 12:0.33333333333333337 13:0.028985507246376812 14:1.0 15:0.0 16:0.06605222734254992 17:0.06 18:0.0 19:0.0 20:0.004957312035251997 21:0.28508749290249313 22:0.05789473684210526 23:0.10557768924302789 24:0.0 25:0.0026119402985074628 26:0.222222222 27:0.06153846153846154 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
3 LongMethod_17 1:0.1724137931034483 2:0.42168674698795183 3:0.5000000000000001 4:0.3036187113857017 5:0.048780488 6:0.5333333333333333 7:0.2222222222222222 8:0.207792208 9:0.0 10:0.16042510123076925 11:0.7558139534883721 12:0.16666666666666666 13:0.8695652173913043 14:0.961088435 15:0.0 16:0.053763440860215055 17:0.5 18:0.0 19:0.6470588235294118 20:0.7276232442853209 21:0.28508749290249313 22:0.05789473684210526 23:0.8346613545816733 24:0.405045045 25:0.14626865671641792 26:0.722222222 27:0.03076923076923077 28:0.5 29:0.0 30:0.0 31:0.13043478260869565 32:0.010638297872340425 33:0.1746031746031746 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
2 LongMethod_17 1:0.13793103448275862 2:0.18072289156626506 3:0.8 4:0.13150926743159755 5:0.19047619 6:0.5666666666666667 7:0.1111111111111111 8:0.485714286 9:0.0 10:0.23910256411538464 11:0.5697674418604651 12:0.0 13:0.6956521739130435 14:0.967855056 15:0.0 16:0.0 17:0.2 18:0.0 19:0.6470588235294118 20:0.7276232442853209 21:0.28508749290249313 22:0.05789473684210526 23:0.5059760956175299 24:0.624915825 25:0.16119402985074627 26:0.655737705 27:0.2 28:0.1702127659574468 29:0.0 30:0.02702702702702703 31:0.13043478260869565 32:0.1595744680851064 33:0.0 34:0.015625 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
2 LongMethod_17 1:0.4482758620689655 2:0.27710843373493976 3:0.5000000000000001 4:0.11827007943512798 5:0.115384615 6:0.26666666666666666 7:0.16666666666666666 8:0.32 9:0.0 10:0.28260869565384616 11:0.2441860465116279 12:0.0 13:0.2318840579710145 14:0.827272727 15:0.0 16:0.0 17:0.06 18:0.0 19:0.23529411764705882 20:0.08234646103001929 21:0.34248696639653126 22:0.05263157894736842 23:0.1693227091633466 24:0.490909091 25:0.07126865671641791 26:0.6 27:0.0 28:0.1702127659574468 29:0.0 30:0.0 31:0.0 32:0.1595744680851064 33:0.0 34:0.0 35:0.0 36:0.0 37:1.0 38:0.0 39:0.0 40:0.0 41:1.0
