0 FeatureEnvy_81 1:0.034482758620689655 2:0.024096385542168676 3:0.0 4:0.1 5:0.008826125330979701 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.33333333333333337 13:0.014492753623188406 14:1.0 15:0.05663716814159292 16:0.0 17:0.020202020202020204 18:0.0 19:0.0 20:0.019278435692646655 21:0.0004645640840344814 22:0.0 23:0.10956175298804781 24:1.0 25:0.5 26:0.02127659574468085 27:0.0 28:0.013227513227513227 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
0 FeatureEnvy_81 1:0.0 2:0.012048192771084338 3:0.0 4:0.20000000000000004 5:0.00970873786407767 6:0.0 7:0.0 8:0.03333333333333333 9:0.0 10:0.5 11:1.0 12:0.6666666666666666 13:0.028985507246376812 14:0.0 15:0.12743362831858407 16:0.0 17:0.0 18:0.0 19:0.0 20:0.00716056182869733 21:0.013265885510762403 22:0.005263157894736842 23:0.0099601593625498 24:1.0 25:1.0 26:0.0 27:0.0 28:0.005291005291005291 29:0.02702702702702703 30:0.0 31:0.0 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
0 FeatureEnvy_81 1:0.06896551724137931 2:0.0 3:0.14285714285714285 4:0.4 5:0.06884377758164166 6:0.0 7:1.0 8:0.13333333333333333 9:0.05555555555555555 10:1.0 11:0.0 12:0.16666666666666666 13:0.057971014492753624 14:0.6 15:0.024778761061946902 16:0.0 17:0.05050505050505051 18:0.0 19:0.0 20:0.008812999173781328 21:0.019821400918804525 22:0.028947368421052635 23:0.06573705179282868 24:0.5 25:1.0 26:0.0425531914893617 27:0.0 28:0.007936507936507936 29:0.0 30:0.05319148936170213 31:0.031746031746031744 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
0 FeatureEnvy_81 1:0.0 2:0.0 3:0.0 4:0.0 5:0.0017652250661959403 6:0.0 7:0.0 8:0.03333333333333333 9:0.0 10:1.0 11:0.0 12:0.0 13:0.014492753623188406 14:0.3 15:0.0 16:0.0 17:0.010101010101010102 18:0.0 19:0.0 20:0.0038556871385293312 21:0.020440819697517165 22:0.03157894736842105 23:0.021912350597609563 24:0.622222222 25:1.0 26:0.010638297872340425 27:0.0 28:0.0026455026455026454 29:0.0 30:0.010638297872340425 31:0.0 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
2 FeatureEnvy_81 1:0.034482758620689655 2:0.16867469879518074 3:0.02857142857142857 4:0.7000000000000001 5:0.09620476610767872 6:0.6666666666666666 7:0.066666667 8:0.23333333333333334 9:0.0 10:0.388888889 11:0.0 12:0.0 13:0.10144927536231885 14:0.833333333 15:0.0 16:0.0 17:0.010101010101010102 18:0.6000000000000001 19:0.0 20:0.011842467639768659 21:0.020440819697517165 22:0.03157894736842105 23:0.04780876494023904 24:0.066666667 25:1.0 26:0.010638297872340425 27:0.0 28:0.015873015873015872 29:0.0 30:0.010638297872340425 31:0.0 32:0.0 33:0.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0
0 FeatureEnvy_81 1:0.0 2:0.0 3:0.02857142857142857 4:0.0 5:0.0017652250661959403 6:0.0 7:1.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.8333333333333334 13:0.028985507246376812 14:0.0 15:0.07964601769911504 16:0.0 17:0.0 18:0.0 19:0.0 20:0.04323877719636464 21:0.02761575388427193 22:0.0026315789473684214 23:0.03386454183266932 24:0.0 25:1.0 26:0.0 27:0.0 28:0.010582010582010581 29:0.0 30:0.0 31:0.047619047619047616 32:0.0 33:1.0 34:0.0 35:0.0 36:0.0 37:0.0 38:1.0
0 FeatureEnvy_81 1:0.0 2:0.0 3:0.02857142857142857 4:0.0 5:0.00264783759929391 6:0.0 7:1.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.3333333333333333 14:0.896551724 15:0.0 16:0.12 17:0.08080808080808081 18:1.0 19:0.0 20:0.020930873037730655 21:0.04924379290765499 22:0.01842105263157895 23:0.13545816733067728 24:0.636842105 25:0.535714286 26:0.0851063829787234 27:0.0 28:0.07671957671957672 29:0.0 30:0.0 31:0.015873015873015872 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
0 FeatureEnvy_81 1:0.10344827586206896 2:0.0 3:0.0 4:0.20000000000000004 5:0.016769638128861432 6:0.0 7:0.0 8:0.03333333333333333 9:0.05555555555555555 10:1.0 11:1.0 12:0.0 13:0.2028985507246377 14:0.866666667 15:0.0 16:0.0 17:0.010101010101010102 18:0.0 19:0.0625 20:0.00633434315615533 21:0.052960305579930825 22:0.021052631578947368 23:0.08167330677290836 24:0.622222222 25:1.0 26:0.0 27:0.0 28:0.03968253968253968 29:0.40540540540540543 30:0.010638297872340425 31:0.0 32:0.0 33:1.0 34:0.0 35:0.0 36:0.0 37:0.0 38:1.0
0 FeatureEnvy_81 1:0.0 2:0.0 3:0.02857142857142857 4:0.0 5:0.0017652250661959403 6:0.0 7:1.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.2608695652173913 14:1.0 15:0.0 16:0.0 17:0.15151515151515152 18:0.0 19:0.0 20:0.007711374277058662 21:0.06219996902906107 22:0.03421052631578947 23:0.21115537848605578 24:1.0 25:1.0 26:0.010638297872340425 27:0.0 28:0.03968253968253968 29:0.02702702702702703 30:0.14893617021276595 31:0.0 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
2 FeatureEnvy_81 1:0.0 2:0.28915662650602414 3:0.05714285714285714 4:0.7000000000000001 5:0.32921447484554284 6:0.0 7:0.076923077 8:0.26666666666666666 9:0.16666666666666666 10:0.363636364 11:0.0 12:0.0 13:0.11594202898550725 14:0.75 15:0.0 16:0.02 17:0.04040404040404041 18:0.0 19:0.0 20:0.07188102451115395 21:0.06219996902906107 22:0.03421052631578947 23:0.06374501992031872 24:1.0 25:1.0 26:0.0425531914893617 27:0.0 28:0.013227513227513227 29:0.0 30:0.0425531914893617 31:0.0 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
0 FeatureEnvy_81 1:0.24137931034482757 2:0.0 3:0.0 4:0.0 5:0.0044130626654898504 6:0.0 7:0.0 8:0.03333333333333333 9:0.0 10:1.0 11:0.0 12:0.0 13:0.014492753623188406 14:0.0 15:0.0 16:0.0 17:0.0 18:0.2 19:0.0 20:0.002754062241806665 21:0.06204511433438291 22:0.049999999999999996 23:0.00398406374501992 24:0.0 25:1.0 26:0.0 27:1.0 28:0.005291005291005291 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
0 FeatureEnvy_81 1:0.06896551724137931 2:0.0 3:0.05714285714285714 4:0.0 5:0.00529567519858782 6:0.0 7:1.0 8:0.03333333333333333 9:0.05555555555555555 10:1.0 11:0.0 12:0.0 13:0.028985507246376812 14:0.0 15:0.0 16:0.0 17:0.020202020202020204 18:0.2 19:0.0 20:0.002754062241806665 21:0.06204511433438291 22:0.049999999999999996 23:0.0099601593625498 24:1.0 25:1.0 26:0.0425531914893617 27:0.0 28:0.007936507936507936 29:0.0 30:0.0425531914893617 31:0.0 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
2 FeatureEnvy_81 1:0.06896551724137931 2:0.13253012048192772 3:0.05714285714285714 4:0.1 5:0.03265666372462489 6:0.0 7:0.153846154 8:0.16666666666666666 9:0.05555555555555555 10:0.277777778 11:0.0 12:0.0 13:0.08695652173913043 14:0.625 15:0.0 16:0.0 17:0.04040404040404041 18:0.2 19:0.0 20:0.02533737262462132 21:0.06204511433438291 22:0.049999999999999996 23:0.05976095617529881 24:1.0 25:1.0 26:0.0425531914893617 27:0.0 28:0.010582010582010581 29:0.0 30:0.0425531914893617 31:0.015873015873015872 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
0 FeatureEnvy_81 1:0.034482758620689655 2:0.0 3:0.19999999999999998 4:0.7000000000000001 5:0.24977934686672554 6:0.0 7:0.466666667 8:0.16666666666666666 9:0.2222222222222222 10:0.263157895 11:0.0 12:0.0 13:0.10144927536231885 14:0.895833333 15:0.0 16:0.0 17:0.06060606060606061 18:0.2 19:0.1875 20:0.017075185899201324 21:0.08052444123264337 22:0.06315789473684211 23:0.09561752988047809 24:1.0 25:1.0 26:0.0 27:0.0 28:0.021164021164021163 29:0.10810810810810811 30:0.09574468085106383 31:0.0 32:0.0 33:1.0 34:0.0 35:1.0 36:0.0 37:0.0 38:0.0
2 FeatureEnvy_81 1:0.13793103448275862 2:0.1927710843373494 3:0.37142857142857144 4:0.8 5:0.14827890556045897 6:0.6666666666666666 7:0.448275862 8:0.5666666666666667 9:0.0 10:0.80952381 11:0.0 12:0.33333333333333337 13:0.5507246376811594 14:0.975913621 15:0.007079646017699115 16:0.06 17:0.43434343434343436 18:0.2 19:0.0 20:0.007435968052877996 21:0.08052444123264337 22:0.06315789473684211 23:0.3047808764940239 24:0.80952381 25:0.875 26:0.0425531914893617 27:0.0 28:0.07142857142857142 29:0.1891891891891892 30:0.46808510638297873 31:0.0 32:0.0 33:1.0 34:0.0 35:0.0 36:0.0 37:0.0 38:1.0
0 FeatureEnvy_81 1:0.034482758620689655 2:0.0 3:0.0 4:0.0 5:0.0044130626654898504 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.014492753623188406 14:0.857142857 15:0.0 16:0.0 17:0.030303030303030304 18:0.0 19:0.0 20:0.001652437345083999 21:0.13998864398905694 22:0.08157894736842104 23:0.01593625498007968 24:1.0 25:1.0 26:0.0 27:1.0 28:0.013227513227513227 29:0.02702702702702703 30:0.0 31:0.0 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
0 FeatureEnvy_81 1:0.06896551724137931 2:0.0 3:0.0 4:0.0 5:0.0017652250661959403 6:0.0 7:0.0 8:0.0 9:0.05555555555555555 10:0.0 11:0.0 12:0.16666666666666666 13:0.028985507246376812 14:0.666666667 15:0.019469026548672566 16:0.04 17:0.020202020202020204 18:0.2 19:0.0 20:0.013219498760671992 21:0.18298663087802614 22:0.12105263157894737 23:0.04183266932270917 24:1.0 25:0.6 26:0.010638297872340425 27:0.0 28:0.015873015873015872 29:0.0 30:0.010638297872340425 31:0.0 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
0 FeatureEnvy_81 1:0.034482758620689655 2:0.0 3:0.02857142857142857 4:0.0 5:0.0035304501323918805 6:0.0 7:1.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.777777778 15:0.0 16:0.08 17:0.030303030303030304 18:0.2 19:0.0 20:0.0038556871385293312 21:0.2095700201311103 22:0.08684210526315789 23:0.01195219123505976 24:0.238095238 25:0.428571429 26:0.031914893617021274 27:0.0 28:0.015873015873015872 29:0.0 30:0.031914893617021274 31:0.0 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
2 FeatureEnvy_81 1:0.0 2:0.12048192771084337 3:0.0 4:0.7000000000000001 5:0.206531332744925 6:0.0 7:0.0 8:0.13333333333333333 9:0.0 10:0.333333333 11:0.0 12:0.16666666666666666 13:0.057971014492753624 14:0.0 15:0.07787610619469026 16:0.0 17:0.0 18:0.0 19:0.0 20:0.010465436518865326 21:0.2095700201311103 22:0.08684210526315789 23:0.02390438247011952 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:1.0 35:1.0 36:0.0 37:0.0 38:0.0
0 FeatureEnvy_81 1:0.1724137931034483 2:0.0 3:0.02857142857142857 4:0.6000000000000001 5:0.16946160635481025 6:0.0 7:1.0 8:0.13333333333333333 9:0.0 10:0.4 11:1.0 12:0.9999999999999999 13:0.14492753623188406 14:1.0 15:0.279646017699115 16:0.0 17:0.09090909090909091 18:0.0 19:0.0 20:0.010465436518865326 21:0.2095700201311103 22:0.08684210526315789 23:0.17928286852589642 24:0.0 25:0.666666667 26:0.06382978723404255 27:0.0 28:0.0026455026455026454 29:0.02702702702702703 30:0.0851063829787234 31:0.0 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
0 FeatureEnvy_81 1:0.034482758620689655 2:0.0 3:0.0 4:0.0 5:0.01853486319505737 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:1.0 12:0.0 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.1875 20:0.010465436518865326 21:0.27264749909668096 22:0.21842105263157896 23:0.00199203187250996 24:0.0 25:1.0 26:0.0 27:0.0 28:0.0026455026455026454 29:0.05405405405405406 30:0.0 31:0.0 32:0.0 33:0.0 34:1.0 35:0.0 36:0.0 37:0.0 38:1.0
