0 DataClass_80 1:0.009036144578313254 2:0.33333333333333337 3:0.012987012987012988 4:1.0 5:0.007385952208544533 6:0.04341926729986431 7:0.0 8:0.0 9:0.012903225806451613 10:0.0 11:0.01981833195706028 12:0.0004645640840344814 13:0.0 14:0.04959422903516682 15:1.0 16:0.5 17:0.0 18:0.015384615384615385 19:0.0 20:0.031914893617021274 21:0.0 22:0.05128205128205128 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
0 DataClass_80 1:0.0 2:0.5 3:0.012987012987012988 4:0.0 5:0.002172338884866039 6:0.020352781546811395 7:0.0 8:0.0 9:0.0 10:0.02631578947368421 11:0.027525461051472612 12:0.0 13:0.005263157894736842 14:0.00721370604147881 15:1.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.02127659574468085 21:0.0 22:0.0 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
0 DataClass_80 1:0.0 2:0.16666666666666666 3:0.012987012987012988 4:1.0 5:0.010572049239681391 6:0.0 7:0.0 8:0.0 9:0.05161290322580645 10:0.0 11:0.012661712083677402 12:0.0 13:0.005263157894736842 14:0.0018034265103697021 15:1.0 16:0.2 17:0.0 18:0.06153846153846154 19:0.0 20:0.010638297872340425 21:0.0 22:0.0 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
0 DataClass_80 1:0.0 2:0.16666666666666666 3:0.025974025974025976 4:0.0 5:0.003765387400434467 6:0.009497964721845317 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0013762730525736307 12:0.015278996541578486 13:0.02368421052631579 14:0.012623985572587917 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.015957446808510637 21:0.0 22:0.0 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
0 DataClass_80 1:0.0 2:0.0 3:0.12987012987012989 4:0.0 5:0.0279507603186097 6:0.0 7:0.0 8:0.0 9:0.0 10:0.10526315789473684 11:0.02917698871456097 12:0.017550198730191504 13:0.0026315789473684214 14:0.012623985572587917 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 21:0.0 22:0.02564102564102564 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
1 DataClass_80 1:0.0 2:0.0 3:0.012987012987012988 4:0.857142857 5:0.023316437364228816 6:0.0 7:0.025 8:0.10112359550561797 9:0.04516129032258064 10:0.02631578947368421 11:0.012936966694192129 12:0.020440819697517165 13:0.03157894736842105 14:0.010820559062218214 15:0.303030303 16:0.25 17:0.0 18:0.038461538461538464 19:1.0 20:0.06914893617021277 21:0.09210526315789473 22:0.0 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
2 DataClass_80 1:0.0 2:0.0 3:0.0 4:0.666666667 5:0.0031860970311368567 6:0.0 7:0.0 8:0.033707865168539325 9:0.012903225806451613 10:0.0 11:0.007156619873382879 12:0.02291849481236773 13:0.0026315789473684214 14:0.0027051397655545534 15:0.333333333 16:0.25 17:0.0 18:0.015384615384615385 19:1.0 20:0.026595744680851064 21:0.02631578947368421 22:0.0 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
3 DataClass_80 1:0.0 2:0.0 3:0.0 4:0.857142857 5:0.006372194062273714 6:0.0 7:0.0 8:0.0898876404494382 9:0.025806451612903226 10:0.0 11:0.007156619873382879 12:0.02291849481236773 13:0.0026315789473684214 14:0.0063119927862939585 15:0.142857143 16:0.0 17:0.0 18:0.03076923076923077 19:1.0 20:0.047872340425531915 21:0.05263157894736842 22:0.0 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
2 DataClass_80 1:0.0391566265060241 2:0.0 3:0.07792207792207792 4:1.0 5:0.043157132512671975 6:0.0 7:0.0 8:0.0 9:0.03870967741935484 10:0.02631578947368421 11:0.011285439031103772 12:0.024157332369793016 13:0.005263157894736842 14:0.019837691614066726 15:0.0 16:1.0 17:0.0 18:0.046153846153846156 19:0.0 20:0.03723404255319149 21:0.0 22:0.038461538461538464 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
2 DataClass_80 1:0.07530120481927711 2:0.0 3:0.19480519480519481 4:0.964285714 5:0.08689355539464157 6:0.0 7:0.0 8:0.0 9:0.025806451612903226 10:0.02631578947368421 11:0.011285439031103772 12:0.024157332369793016 13:0.005263157894736842 14:0.06131650135256988 15:0.333333333 16:1.0 17:0.0 18:0.015384615384615385 19:0.0 20:0.11702127659574468 21:0.0 22:0.23076923076923075 23:0.0 24:0.0 25:0.0 26:1.0 27:0.0 28:0.0 29:0.0 30:1.0
